dataset,sub_suite_id,sampler,iteration,objective,best_value,AR
gsdtsr,70,Sampling Noise + 2% Depolarizing Error Probability,6,-0.010617970696194714,-0.01950024528169402,0.5445044686777556
gsdtsr,71,Sampling Noise + 2% Depolarizing Error Probability,6,-0.018943852128914692,-0.023184089218076832,0.8171057293095649
gsdtsr,72,Sampling Noise + 2% Depolarizing Error Probability,6,-0.009346512278254069,-0.014076323074474779,0.6639881898705858
gsdtsr,73,Sampling Noise + 2% Depolarizing Error Probability,6,-0.016388920885519683,-0.021036365128071874,0.7790756999007195
gsdtsr,74,Sampling Noise + 2% Depolarizing Error Probability,6,-0.008457244425938346,-0.008457244425938346,1.0
gsdtsr,75,Sampling Noise + 2% Depolarizing Error Probability,6,-0.00024768320949096825,-0.002780906305750447,0.08906564344825317
gsdtsr,76,Sampling Noise + 2% Depolarizing Error Probability,6,0.0,-0.0012588330827412425,-0.0
gsdtsr,77,Sampling Noise + 2% Depolarizing Error Probability,6,-0.0034553324726887455,-0.0035062532768891665,0.9854771460647022
gsdtsr,78,Sampling Noise + 2% Depolarizing Error Probability,6,-0.006997081499343488,-0.015090574812235089,0.4636722978683633
gsdtsr,79,Sampling Noise + 2% Depolarizing Error Probability,6,-0.009570918742184218,-0.01192558329512684,0.8025535108287064
gsdtsr,82,Sampling Noise + 2% Depolarizing Error Probability,6,-0.0017595427968834538,-0.00663995670296188,0.2649931129970435
gsdtsr,83,Sampling Noise + 2% Depolarizing Error Probability,6,-0.0008219939831488906,-0.005289553944205584,0.15539948960145114
gsdtsr,84,Sampling Noise + 2% Depolarizing Error Probability,6,-0.004758036889475941,-0.008515245235606057,0.5587668655249595
gsdtsr,5,Sampling Noise + 2% Depolarizing Error Probability,7,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 2% Depolarizing Error Probability,7,-0.01741695897372942,-0.01741695897372942,1.0
gsdtsr,14,Sampling Noise + 2% Depolarizing Error Probability,7,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 2% Depolarizing Error Probability,7,-0.11555749457014147,-0.11555749457014147,1.0
gsdtsr,19,Sampling Noise + 2% Depolarizing Error Probability,7,0.0,-0.00010887600022391371,-0.0
gsdtsr,31,Sampling Noise + 2% Depolarizing Error Probability,7,-0.007549438397936361,-0.012435960192889783,0.6070651787911581
gsdtsr,7,Sampling Noise + 2% Depolarizing Error Probability,7,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 2% Depolarizing Error Probability,7,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 2% Depolarizing Error Probability,7,-0.13024117019436954,-0.13024117019436954,1.0
gsdtsr,15,Sampling Noise + 2% Depolarizing Error Probability,7,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 2% Depolarizing Error Probability,7,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 2% Depolarizing Error Probability,7,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 2% Depolarizing Error Probability,7,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 2% Depolarizing Error Probability,7,0.0,-0.03744162613626126,-0.0
gsdtsr,49,Sampling Noise + 2% Depolarizing Error Probability,7,-0.0467020289522204,-0.0467020289522204,1.0
gsdtsr,6,Sampling Noise + 2% Depolarizing Error Probability,7,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 2% Depolarizing Error Probability,7,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 2% Depolarizing Error Probability,7,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 2% Depolarizing Error Probability,7,-0.006468597482898308,-0.016750553178834483,0.3861721707836993
gsdtsr,48,Sampling Noise + 2% Depolarizing Error Probability,7,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 2% Depolarizing Error Probability,7,-0.03439881495905195,-0.03439881495905195,1.0
gsdtsr,32,Sampling Noise + 2% Depolarizing Error Probability,7,-0.0008946191489373903,-0.014646189075723938,0.06108204286534999
gsdtsr,13,Sampling Noise + 2% Depolarizing Error Probability,7,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 2% Depolarizing Error Probability,7,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 2% Depolarizing Error Probability,7,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 2% Depolarizing Error Probability,7,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 2% Depolarizing Error Probability,7,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 2% Depolarizing Error Probability,7,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 2% Depolarizing Error Probability,7,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 2% Depolarizing Error Probability,7,0.0029242143039448706,-0.0018143894142178749,-1.6116795441101082
gsdtsr,63,Sampling Noise + 2% Depolarizing Error Probability,7,-0.0030826239932045217,-0.004444162394521974,0.6936344173660867
gsdtsr,66,Sampling Noise + 2% Depolarizing Error Probability,7,-0.012030765421321872,-0.019865803069078234,0.6056017659838856
gsdtsr,67,Sampling Noise + 2% Depolarizing Error Probability,7,-0.00841374579409726,-0.01513049115540388,0.5560788283526591
gsdtsr,68,Sampling Noise + 2% Depolarizing Error Probability,7,-0.005127673499530377,-0.014052931497541683,0.3648828360422432
gsdtsr,69,Sampling Noise + 2% Depolarizing Error Probability,7,-0.014005390284241411,-0.022414693341601708,0.6248307782220417
gsdtsr,70,Sampling Noise + 2% Depolarizing Error Probability,7,-0.005444712165116774,-0.01950024528169402,0.27921249637962414
gsdtsr,71,Sampling Noise + 2% Depolarizing Error Probability,7,-0.012656266952653827,-0.023184089218076832,0.5459031335501258
gsdtsr,72,Sampling Noise + 2% Depolarizing Error Probability,7,-0.005931722613198803,-0.014076323074474779,0.42139716329437327
gsdtsr,73,Sampling Noise + 2% Depolarizing Error Probability,7,-0.011005903776204019,-0.021036365128071874,0.523184671363079
gsdtsr,74,Sampling Noise + 2% Depolarizing Error Probability,7,-0.006749573935542704,-0.008457244425938346,0.7980819278253066
gsdtsr,75,Sampling Noise + 2% Depolarizing Error Probability,7,-0.00022601728487049548,-0.002780906305750447,0.08127468530785438
gsdtsr,76,Sampling Noise + 2% Depolarizing Error Probability,7,0.0,-0.0012588330827412425,-0.0
gsdtsr,77,Sampling Noise + 2% Depolarizing Error Probability,7,-0.0025581695117782247,-0.0035062532768891665,0.7296020309314035
gsdtsr,78,Sampling Noise + 2% Depolarizing Error Probability,7,-0.011267484067737657,-0.015090574812235089,0.7466570497104088
gsdtsr,79,Sampling Noise + 2% Depolarizing Error Probability,7,-0.009570918742184218,-0.01192558329512684,0.8025535108287064
gsdtsr,82,Sampling Noise + 2% Depolarizing Error Probability,7,-0.004346298265264658,-0.00663995670296188,0.6545672599530518
gsdtsr,83,Sampling Noise + 2% Depolarizing Error Probability,7,-0.002481477800314807,-0.005289553944205584,0.46912798819891605
gsdtsr,84,Sampling Noise + 2% Depolarizing Error Probability,7,-0.003085903293328766,-0.008515245235606057,0.3623974657153996
gsdtsr,5,Sampling Noise + 2% Depolarizing Error Probability,8,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 2% Depolarizing Error Probability,8,-0.01741695897372942,-0.01741695897372942,1.0
gsdtsr,14,Sampling Noise + 2% Depolarizing Error Probability,8,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 2% Depolarizing Error Probability,8,-0.08752273695394197,-0.11555749457014147,0.757395591514985
gsdtsr,19,Sampling Noise + 2% Depolarizing Error Probability,8,0.011500228807198816,-0.00010887600022391371,-105.62684874120575
gsdtsr,31,Sampling Noise + 2% Depolarizing Error Probability,8,-0.007549438397936361,-0.012435960192889783,0.6070651787911581
gsdtsr,7,Sampling Noise + 2% Depolarizing Error Probability,8,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 2% Depolarizing Error Probability,8,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 2% Depolarizing Error Probability,8,-0.13024117019436954,-0.13024117019436954,1.0
gsdtsr,15,Sampling Noise + 2% Depolarizing Error Probability,8,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 2% Depolarizing Error Probability,8,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 2% Depolarizing Error Probability,8,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 2% Depolarizing Error Probability,8,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 2% Depolarizing Error Probability,8,-0.03744162613626126,-0.03744162613626126,1.0
gsdtsr,49,Sampling Noise + 2% Depolarizing Error Probability,8,-0.020827333451089988,-0.0467020289522204,0.44596206885139567
gsdtsr,6,Sampling Noise + 2% Depolarizing Error Probability,8,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 2% Depolarizing Error Probability,8,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 2% Depolarizing Error Probability,8,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 2% Depolarizing Error Probability,8,-0.016750553178834483,-0.016750553178834483,1.0
gsdtsr,48,Sampling Noise + 2% Depolarizing Error Probability,8,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 2% Depolarizing Error Probability,8,-0.03439881495905195,-0.03439881495905195,1.0
gsdtsr,32,Sampling Noise + 2% Depolarizing Error Probability,8,-0.009079497064584777,-0.014646189075723938,0.6199221529670162
gsdtsr,13,Sampling Noise + 2% Depolarizing Error Probability,8,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 2% Depolarizing Error Probability,8,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 2% Depolarizing Error Probability,8,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 2% Depolarizing Error Probability,8,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 2% Depolarizing Error Probability,8,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 2% Depolarizing Error Probability,8,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 2% Depolarizing Error Probability,8,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 2% Depolarizing Error Probability,8,-0.00099993913114137,-0.0018143894142178749,0.5511160522133071
gsdtsr,63,Sampling Noise + 2% Depolarizing Error Probability,8,-0.0013615384013174522,-0.004444162394521974,0.3063655826339134
gsdtsr,66,Sampling Noise + 2% Depolarizing Error Probability,8,-0.00846380896525474,-0.019865803069078234,0.42604917283353794
gsdtsr,67,Sampling Noise + 2% Depolarizing Error Probability,8,-0.0019829251558869014,-0.01513049115540388,0.131054909951069
gsdtsr,68,Sampling Noise + 2% Depolarizing Error Probability,8,-0.005990825615461526,-0.014052931497541683,0.4263043349004809
gsdtsr,69,Sampling Noise + 2% Depolarizing Error Probability,8,-0.012662418516824068,-0.022414693341601708,0.5649159827372073
gsdtsr,70,Sampling Noise + 2% Depolarizing Error Probability,8,-0.009958862541775238,-0.01950024528169402,0.5107044756572464
gsdtsr,71,Sampling Noise + 2% Depolarizing Error Probability,8,-0.010522635720682683,-0.023184089218076832,0.4538731550635206
gsdtsr,72,Sampling Noise + 2% Depolarizing Error Probability,8,-0.009750421927185175,-0.014076323074474779,0.6926824480795022
gsdtsr,73,Sampling Noise + 2% Depolarizing Error Probability,8,-0.005383017109315666,-0.021036365128071874,0.25589102853764056
gsdtsr,74,Sampling Noise + 2% Depolarizing Error Probability,8,0.0,-0.008457244425938346,-0.0
gsdtsr,75,Sampling Noise + 2% Depolarizing Error Probability,8,-0.002515948626068195,-0.002780906305750447,0.9047225434620491
gsdtsr,76,Sampling Noise + 2% Depolarizing Error Probability,8,-0.0003664881779419141,-0.0012588330827412425,0.29113325902100323
gsdtsr,77,Sampling Noise + 2% Depolarizing Error Probability,8,-0.0012230258623511139,-0.0035062532768891665,0.34881275417622204
gsdtsr,78,Sampling Noise + 2% Depolarizing Error Probability,8,-0.006997081499343488,-0.015090574812235089,0.4636722978683633
gsdtsr,79,Sampling Noise + 2% Depolarizing Error Probability,8,-0.004516502536754793,-0.01192558329512684,0.378723826330606
gsdtsr,82,Sampling Noise + 2% Depolarizing Error Probability,8,-0.005700203150838093,-0.00663995670296188,0.8584699277173611
gsdtsr,83,Sampling Noise + 2% Depolarizing Error Probability,8,-0.0026602635771910345,-0.005289553944205584,0.5029277714626972
gsdtsr,84,Sampling Noise + 2% Depolarizing Error Probability,8,-0.006452432674838631,-0.008515245235606057,0.7577506573572442
gsdtsr,5,Sampling Noise + 2% Depolarizing Error Probability,9,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 2% Depolarizing Error Probability,9,-0.00890115948340612,-0.01741695897372942,0.5110627806399518
gsdtsr,14,Sampling Noise + 2% Depolarizing Error Probability,9,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 2% Depolarizing Error Probability,9,-0.11555749457014147,-0.11555749457014147,1.0
gsdtsr,19,Sampling Noise + 2% Depolarizing Error Probability,9,0.004608011748259043,-0.00010887600022391371,-42.32348487069909
gsdtsr,31,Sampling Noise + 2% Depolarizing Error Probability,9,-0.007549438397936361,-0.012435960192889783,0.6070651787911581
gsdtsr,7,Sampling Noise + 2% Depolarizing Error Probability,9,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 2% Depolarizing Error Probability,9,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 2% Depolarizing Error Probability,9,-0.13024117019436954,-0.13024117019436954,1.0
gsdtsr,15,Sampling Noise + 2% Depolarizing Error Probability,9,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 2% Depolarizing Error Probability,9,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 2% Depolarizing Error Probability,9,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 2% Depolarizing Error Probability,9,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 2% Depolarizing Error Probability,9,-0.03744162613626126,-0.03744162613626126,1.0
gsdtsr,49,Sampling Noise + 2% Depolarizing Error Probability,9,-0.0467020289522204,-0.0467020289522204,1.0
gsdtsr,6,Sampling Noise + 2% Depolarizing Error Probability,9,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 2% Depolarizing Error Probability,9,-0.01859510305260911,-0.04210629899754348,0.44162283305151007
gsdtsr,16,Sampling Noise + 2% Depolarizing Error Probability,9,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 2% Depolarizing Error Probability,9,-0.008298720741444459,-0.016750553178834483,0.4954296525520413
gsdtsr,48,Sampling Noise + 2% Depolarizing Error Probability,9,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 2% Depolarizing Error Probability,9,-0.03439881495905195,-0.03439881495905195,1.0
gsdtsr,32,Sampling Noise + 2% Depolarizing Error Probability,9,-0.014646189075723938,-0.014646189075723938,1.0
gsdtsr,13,Sampling Noise + 2% Depolarizing Error Probability,9,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 2% Depolarizing Error Probability,9,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 2% Depolarizing Error Probability,9,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 2% Depolarizing Error Probability,9,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 2% Depolarizing Error Probability,9,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 2% Depolarizing Error Probability,9,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 2% Depolarizing Error Probability,9,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 2% Depolarizing Error Probability,9,0.0021097640208683657,-0.0018143894142178749,-1.1627955963234151
gsdtsr,63,Sampling Noise + 2% Depolarizing Error Probability,9,-0.0016797476768210932,-0.004444162394521974,0.3779672135499836
gsdtsr,66,Sampling Noise + 2% Depolarizing Error Probability,9,-0.0137766656137826,-0.019865803069078234,0.6934864684743818
gsdtsr,67,Sampling Noise + 2% Depolarizing Error Probability,9,-0.010481575633844994,-0.01513049115540388,0.6927452338585507
gsdtsr,68,Sampling Noise + 2% Depolarizing Error Probability,9,-0.006996782214659563,-0.014052931497541683,0.49788773366493166
gsdtsr,69,Sampling Noise + 2% Depolarizing Error Probability,9,-0.008409303057360297,-0.022414693341601708,0.3751692217779583
gsdtsr,70,Sampling Noise + 2% Depolarizing Error Probability,9,-0.007711496188296311,-0.01950024528169402,0.39545636872247586
gsdtsr,71,Sampling Noise + 2% Depolarizing Error Probability,9,-0.004251069922286882,-0.023184089218076832,0.1833615235992228
gsdtsr,72,Sampling Noise + 2% Depolarizing Error Probability,9,-0.0043259011472896024,-0.014076323074474779,0.3073175519204977
gsdtsr,73,Sampling Noise + 2% Depolarizing Error Probability,9,-0.019352929842699436,-0.021036365128071874,0.9199749921089748
gsdtsr,74,Sampling Noise + 2% Depolarizing Error Probability,9,-0.004695973346592409,-0.008457244425938346,0.5552604501047494
gsdtsr,75,Sampling Noise + 2% Depolarizing Error Probability,9,-0.0004823377294571056,-0.002780906305750447,0.17344623530095646
gsdtsr,76,Sampling Noise + 2% Depolarizing Error Probability,9,-0.0012302702598229757,-0.0012588330827412425,0.9773100792234757
gsdtsr,77,Sampling Noise + 2% Depolarizing Error Probability,9,-0.002017505859849226,-0.0035062532768891665,0.5754022030146112
gsdtsr,78,Sampling Noise + 2% Depolarizing Error Probability,9,-0.011267484067737657,-0.015090574812235089,0.7466570497104088
gsdtsr,79,Sampling Noise + 2% Depolarizing Error Probability,9,-0.008500407919799668,-0.01192558329512684,0.712787602034795
gsdtsr,82,Sampling Noise + 2% Depolarizing Error Probability,9,-0.004981543184644726,-0.00663995670296188,0.7502372993520595
gsdtsr,83,Sampling Noise + 2% Depolarizing Error Probability,9,-0.003285395948011738,-0.005289553944205584,0.6211102075271789
gsdtsr,84,Sampling Noise + 2% Depolarizing Error Probability,9,-0.0034429957460082373,-0.008515245235606057,0.4043331284942363
gsdtsr,5,Sampling Noise + 5% Depolarizing Error Probability,0,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 5% Depolarizing Error Probability,0,-0.008515799490323302,-0.01741695897372942,0.48893721936004825
gsdtsr,14,Sampling Noise + 5% Depolarizing Error Probability,0,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 5% Depolarizing Error Probability,0,-0.11555749457014147,-0.11555749457014147,1.0
gsdtsr,19,Sampling Noise + 5% Depolarizing Error Probability,0,0.01047096239796904,-0.00010887600022391371,-96.17328315179216
gsdtsr,31,Sampling Noise + 5% Depolarizing Error Probability,0,-0.001240393242266186,-0.012435960192889783,0.09974245840505155
gsdtsr,7,Sampling Noise + 5% Depolarizing Error Probability,0,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 5% Depolarizing Error Probability,0,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 5% Depolarizing Error Probability,0,-0.13024117019436954,-0.13024117019436954,1.0
gsdtsr,15,Sampling Noise + 5% Depolarizing Error Probability,0,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 5% Depolarizing Error Probability,0,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 5% Depolarizing Error Probability,0,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 5% Depolarizing Error Probability,0,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 5% Depolarizing Error Probability,0,-0.02969898966429589,-0.03744162613626126,0.793207793812491
gsdtsr,49,Sampling Noise + 5% Depolarizing Error Probability,0,-0.0467020289522204,-0.0467020289522204,1.0
gsdtsr,6,Sampling Noise + 5% Depolarizing Error Probability,0,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 5% Depolarizing Error Probability,0,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 5% Depolarizing Error Probability,0,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 5% Depolarizing Error Probability,0,-0.014767318224342766,-0.016750553178834483,0.8816018233357406
gsdtsr,48,Sampling Noise + 5% Depolarizing Error Probability,0,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 5% Depolarizing Error Probability,0,-0.03439881495905195,-0.03439881495905195,1.0
gsdtsr,32,Sampling Noise + 5% Depolarizing Error Probability,0,-0.011560972930559353,-0.014646189075723938,0.7893502446804861
gsdtsr,13,Sampling Noise + 5% Depolarizing Error Probability,0,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 5% Depolarizing Error Probability,0,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 5% Depolarizing Error Probability,0,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 5% Depolarizing Error Probability,0,0.0,-0.043857370587050776,-0.0
gsdtsr,51,Sampling Noise + 5% Depolarizing Error Probability,0,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 5% Depolarizing Error Probability,0,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 5% Depolarizing Error Probability,0,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 5% Depolarizing Error Probability,0,0.004615033590148357,-0.0018143894142178749,-2.543573917475566
gsdtsr,63,Sampling Noise + 5% Depolarizing Error Probability,0,-0.002615747455599724,-0.004444162394521974,0.5885805295558019
gsdtsr,66,Sampling Noise + 5% Depolarizing Error Probability,0,-0.01099615659726605,-0.019865803069078234,0.5535218767159695
gsdtsr,67,Sampling Noise + 5% Depolarizing Error Probability,0,-0.006461755525232349,-0.01513049115540388,0.4270684579148326
gsdtsr,68,Sampling Noise + 5% Depolarizing Error Probability,0,-0.00296277862766101,-0.014052931497541683,0.210829934535673
gsdtsr,69,Sampling Noise + 5% Depolarizing Error Probability,0,-0.013625564739067005,-0.022414693341601708,0.6078853960396565
gsdtsr,70,Sampling Noise + 5% Depolarizing Error Probability,0,-0.014197976366845716,-0.01950024528169402,0.7280921938030265
gsdtsr,71,Sampling Noise + 5% Depolarizing Error Probability,0,-0.01679275174390559,-0.023184089218076832,0.7243222533327788
gsdtsr,72,Sampling Noise + 5% Depolarizing Error Probability,0,-0.004497576883393169,-0.014076323074474779,0.3195136158496408
gsdtsr,73,Sampling Noise + 5% Depolarizing Error Probability,0,-0.013900032172133618,-0.021036365128071874,0.6607620702297465
gsdtsr,74,Sampling Noise + 5% Depolarizing Error Probability,0,-0.0044143465525066546,-0.008457244425938346,0.5219603845157726
gsdtsr,75,Sampling Noise + 5% Depolarizing Error Probability,0,-0.0022899313411976997,-0.002780906305750447,0.8234478581541946
gsdtsr,76,Sampling Noise + 5% Depolarizing Error Probability,0,2.8776726935987422e-05,-0.0012588330827412425,-0.022859843239361844
gsdtsr,77,Sampling Noise + 5% Depolarizing Error Probability,0,-6.014134675176651e-05,-0.0035062532768891665,0.017152596233756787
gsdtsr,78,Sampling Noise + 5% Depolarizing Error Probability,0,-0.006997081499343488,-0.015090574812235089,0.4636722978683633
gsdtsr,79,Sampling Noise + 5% Depolarizing Error Probability,0,-0.008500407919799668,-0.01192558329512684,0.712787602034795
gsdtsr,82,Sampling Noise + 5% Depolarizing Error Probability,0,-0.005839536162861876,-0.00663995670296188,0.8794539518995717
gsdtsr,83,Sampling Noise + 5% Depolarizing Error Probability,0,-0.003029564635572686,-0.005289553944205584,0.5727448226312934
gsdtsr,84,Sampling Noise + 5% Depolarizing Error Probability,0,-0.004234866947594829,-0.008515245235606057,0.4973276553312819
gsdtsr,5,Sampling Noise + 5% Depolarizing Error Probability,1,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 5% Depolarizing Error Probability,1,-0.01741695897372942,-0.01741695897372942,1.0
gsdtsr,14,Sampling Noise + 5% Depolarizing Error Probability,1,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 5% Depolarizing Error Probability,1,-0.11555749457014147,-0.11555749457014147,1.0
gsdtsr,19,Sampling Noise + 5% Depolarizing Error Probability,1,0.013015755048069462,-0.00010887600022391371,-119.5465944864005
gsdtsr,31,Sampling Noise + 5% Depolarizing Error Probability,1,-0.008648464926381765,-0.012435960192889783,0.6954400619042262
gsdtsr,7,Sampling Noise + 5% Depolarizing Error Probability,1,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 5% Depolarizing Error Probability,1,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 5% Depolarizing Error Probability,1,-0.13024117019436954,-0.13024117019436954,1.0
gsdtsr,15,Sampling Noise + 5% Depolarizing Error Probability,1,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 5% Depolarizing Error Probability,1,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 5% Depolarizing Error Probability,1,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 5% Depolarizing Error Probability,1,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 5% Depolarizing Error Probability,1,-0.03744162613626126,-0.03744162613626126,1.0
gsdtsr,49,Sampling Noise + 5% Depolarizing Error Probability,1,-0.0467020289522204,-0.0467020289522204,1.0
gsdtsr,6,Sampling Noise + 5% Depolarizing Error Probability,1,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 5% Depolarizing Error Probability,1,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 5% Depolarizing Error Probability,1,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 5% Depolarizing Error Probability,1,-0.016750553178834483,-0.016750553178834483,1.0
gsdtsr,48,Sampling Noise + 5% Depolarizing Error Probability,1,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 5% Depolarizing Error Probability,1,-0.014810965519601198,-0.03439881495905195,0.4305661557594947
gsdtsr,32,Sampling Noise + 5% Depolarizing Error Probability,1,-0.005992223909659211,-0.014646189075723938,0.40913195089030524
gsdtsr,13,Sampling Noise + 5% Depolarizing Error Probability,1,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 5% Depolarizing Error Probability,1,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 5% Depolarizing Error Probability,1,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 5% Depolarizing Error Probability,1,-0.043857370587050776,-0.043857370587050776,1.0
